Order_ID,Date,Customer_ID,Gender,Age,City,Category,Quantity,Unit_Price,Sub_Category,Total_Amount
ORD1579,09-04-2023,CUST961,Male,49,Chennai,Tablet,3,78822,Android Tablet,236466
ORD1580,25-01-2023,CUST460,Female,23,Pune,Tablet,4,52220,Android Tablet,208880
ORD1581,22-02-2023,CUST356,Male,58,Chennai,Camera,4,15537,Mirrorless,62148
ORD1582,31-05-2023,CUST232,Male,53,Chennai,Tablet,4,67921,Android Tablet,271684
ORD1583,24-05-2023,CUST375,Female,19,Hyderabad,Camera,4,41112,DSLR,164448
ORD1584,26-02-2023,CUST875,Male,46,Chennai,Mobile,1,13950,Feature Phone,13950
ORD1585,08-02-2023,CUST782,Male,21,Mumbai,Mobile,1,9991,Smartphone,9991
ORD1586,19-04-2023,CUST612,Female,18,Hyderabad,Mobile,3,75304,Smartphone,225912
ORD1587,30-06-2023,CUST412,Female,36,Bengaluru,Laptop,3,7291,Gaming Laptop,21873
ORD1588,11-02-2023,CUST675,Female,43,Bengaluru,Laptop,4,28814,Gaming Laptop,115256
ORD1589,05-07-2023,CUST985,Female,42,Pune,Camera,2,52383,DSLR,104766
ORD1590,11-08-2023,CUST383,Male,27,Pune,Tablet,4,66129,Android Tablet,264516
ORD1591,02-05-2023,CUST220,Male,32,Chennai,Tablet,3,10467,iPad,31401
ORD1592,13-05-2023,CUST206,Female,39,Hyderabad,Mobile,4,43720,Feature Phone,174880
ORD1593,12-06-2023,CUST786,Female,38,Hyderabad,Accessories,3,74663,Charger,223989
ORD1594,03-08-2023,CUST303,Male,39,Mumbai,Laptop,4,5447,Gaming Laptop,21788
ORD1595,09-08-2023,CUST264,Female,53,Chennai,Laptop,2,39919,Gaming Laptop,79838
ORD1596,23-08-2023,CUST404,Male,51,Mumbai,Mobile,4,56631,Smartphone,226524
ORD1597,27-11-2023,CUST596,Female,47,Ahmedabad,Laptop,2,29376,Gaming Laptop,58752
ORD1598,26-05-2023,CUST731,Male,42,Chennai,Mobile,2,20471,Smartphone,40942
ORD1599,27-08-2023,CUST655,Female,62,Delhi,Camera,3,63039,Mirrorless,189117
ORD1600,17-03-2023,CUST923,Female,45,Delhi,Tablet,2,49728,iPad,99456
ORD1601,09-01-2023,CUST255,Male,18,Kolkata,Accessories,1,74995,Headphones,74995
ORD1602,15-03-2023,CUST466,Female,62,Chennai,Tablet,1,28761,Android Tablet,28761
ORD1603,10-09-2023,CUST818,Male,21,Hyderabad,Tablet,1,61760,Android Tablet,61760
ORD1604,18-08-2023,CUST719,Male,24,Pune,Camera,3,3846,Mirrorless,11538
ORD1605,07-01-2023,CUST350,Male,26,Bengaluru,Laptop,1,56676,Ultrabook,56676
ORD1606,23-06-2023,CUST981,Male,53,Kolkata,Accessories,3,52800,Headphones,158400
ORD1607,21-05-2023,CUST433,Male,36,Pune,Laptop,3,11840,Ultrabook,35520
ORD1608,17-06-2023,CUST741,Female,18,Delhi,Tablet,1,33512,Android Tablet,33512
ORD1609,19-06-2023,CUST610,Female,27,Chennai,Mobile,2,35893,Feature Phone,71786
ORD1610,10-10-2023,CUST392,Male,53,Kolkata,Tablet,4,75633,iPad,302532
ORD1611,02-05-2023,CUST119,Female,26,Chennai,Laptop,3,26057,Gaming Laptop,78171
ORD1612,13-07-2023,CUST381,Male,62,Delhi,Tablet,1,64704,iPad,64704
ORD1613,05-01-2023,CUST896,Female,63,Kolkata,Mobile,3,73773,Feature Phone,221319
ORD1614,29-01-2023,CUST100,Female,59,Delhi,Camera,2,17776,DSLR,35552
ORD1615,14-06-2023,CUST218,Female,49,Mumbai,Laptop,2,55139,Ultrabook,110278
ORD1616,05-12-2023,CUST134,Female,49,Delhi,Tablet,1,7810,Android Tablet,7810
ORD1617,16-05-2023,CUST297,Male,23,Hyderabad,Laptop,3,35667,Ultrabook,107001
ORD1618,31-12-2023,CUST584,Male,55,Hyderabad,Camera,4,10891,DSLR,43564
ORD1619,17-11-2023,CUST856,Female,34,Chennai,Tablet,4,51121,Android Tablet,204484
ORD1620,08-12-2023,CUST158,Female,27,Bengaluru,Tablet,3,11392,iPad,34176
ORD1621,25-05-2023,CUST936,Male,44,Delhi,Laptop,3,77233,Ultrabook,231699
ORD1622,23-11-2023,CUST260,Female,52,Pune,Laptop,3,79086,Gaming Laptop,237258
ORD1623,05-08-2023,CUST790,Male,38,Hyderabad,Mobile,1,36642,Feature Phone,36642
ORD1624,28-10-2023,CUST305,Male,42,Ahmedabad,Camera,2,46179,Mirrorless,92358
ORD1625,12-05-2023,CUST111,Male,45,Bengaluru,Mobile,4,42115,Feature Phone,168460
ORD1626,19-10-2023,CUST589,Female,64,Mumbai,Tablet,1,48053,Android Tablet,48053
ORD1627,11-03-2023,CUST375,Male,32,Kolkata,Laptop,3,79571,Gaming Laptop,238713
ORD1628,09-09-2023,CUST792,Female,21,Kolkata,Tablet,3,41502,Android Tablet,124506
ORD1629,02-10-2023,CUST341,Male,46,Hyderabad,Tablet,2,71158,iPad,142316
ORD1630,30-12-2023,CUST315,Female,26,Bengaluru,Accessories,3,10352,Headphones,31056
ORD1631,01-07-2023,CUST350,Female,44,Hyderabad,Accessories,1,5887,Cover,5887
ORD1632,16-06-2023,CUST910,Female,43,Kolkata,Tablet,1,40494,iPad,40494
ORD1633,01-04-2023,CUST225,Male,36,Ahmedabad,Laptop,2,34225,Ultrabook,68450
ORD1634,21-07-2023,CUST316,Male,45,Delhi,Tablet,1,73182,iPad,73182
ORD1635,12-12-2023,CUST405,Female,34,Bengaluru,Accessories,4,1060,Headphones,4240
ORD1636,19-01-2023,CUST896,Female,60,Chennai,Laptop,1,57065,Ultrabook,57065
ORD1637,08-02-2023,CUST284,Female,58,Delhi,Tablet,1,1812,iPad,1812
ORD1638,06-05-2023,CUST138,Male,59,Delhi,Camera,1,18705,DSLR,18705
ORD1639,22-06-2023,CUST322,Male,37,Delhi,Camera,4,12095,DSLR,48380
ORD1640,21-05-2023,CUST283,Male,62,Chennai,Tablet,3,21829,iPad,65487
ORD1641,30-08-2023,CUST594,Male,57,Ahmedabad,Laptop,1,68687,Gaming Laptop,68687
ORD1642,08-08-2023,CUST526,Female,56,Mumbai,Tablet,2,76042,iPad,152084
ORD1643,06-05-2023,CUST277,Female,40,Ahmedabad,Tablet,4,36145,iPad,144580
ORD1644,27-02-2023,CUST527,Male,64,Ahmedabad,Accessories,2,70119,Headphones,140238
ORD1645,28-05-2023,CUST393,Male,49,Ahmedabad,Camera,1,34013,DSLR,34013
ORD1646,13-11-2023,CUST951,Female,64,Pune,Accessories,2,9249,Cover,18498
ORD1647,27-12-2023,CUST250,Male,50,Hyderabad,Accessories,1,31283,Charger,31283
ORD1648,01-01-2023,CUST483,Male,63,Kolkata,Tablet,4,61145,iPad,244580
ORD1649,14-12-2023,CUST737,Male,22,Hyderabad,Accessories,2,53675,Cover,107350
ORD1650,09-07-2023,CUST912,Male,60,Bengaluru,Camera,2,63209,Mirrorless,126418
ORD1651,10-07-2023,CUST407,Male,51,Ahmedabad,Accessories,1,17823,Charger,17823
ORD1652,08-11-2023,CUST435,Male,57,Mumbai,Camera,1,51262,Mirrorless,51262
ORD1653,27-04-2023,CUST845,Female,28,Bengaluru,Accessories,3,64722,Cover,194166
ORD1654,14-05-2023,CUST991,Male,20,Hyderabad,Camera,1,34993,Mirrorless,34993
ORD1655,27-02-2023,CUST474,Male,50,Kolkata,Accessories,1,58828,Charger,58828
ORD1656,13-02-2023,CUST107,Female,28,Chennai,Accessories,3,12713,Headphones,38139
ORD1657,22-06-2023,CUST440,Female,33,Hyderabad,Laptop,1,47430,Ultrabook,47430
ORD1658,09-06-2023,CUST228,Female,35,Delhi,Camera,1,28213,Mirrorless,28213
ORD1659,22-06-2023,CUST875,Male,47,Hyderabad,Camera,3,73223,DSLR,219669
ORD1660,13-11-2023,CUST768,Female,27,Delhi,Camera,4,33083,DSLR,132332
ORD1661,30-10-2023,CUST451,Male,35,Chennai,Mobile,4,22869,Feature Phone,91476
ORD1662,29-05-2023,CUST457,Male,55,Hyderabad,Accessories,1,48428,Charger,48428
ORD1663,21-03-2023,CUST616,Male,36,Mumbai,Camera,1,69450,DSLR,69450
ORD1664,01-08-2023,CUST594,Female,53,Mumbai,Mobile,3,20010,Smartphone,60030
ORD1665,22-07-2023,CUST185,Female,30,Bengaluru,Laptop,3,12620,Ultrabook,37860
ORD1666,09-09-2023,CUST274,Female,63,Chennai,Camera,4,5795,DSLR,23180
ORD1667,17-08-2023,CUST901,Female,20,Ahmedabad,Camera,2,20960,Mirrorless,41920
ORD1668,13-06-2023,CUST292,Female,27,Mumbai,Mobile,1,15463,Feature Phone,15463
ORD1669,15-08-2023,CUST410,Male,55,Hyderabad,Accessories,2,77616,Headphones,155232
ORD1670,27-05-2023,CUST218,Male,18,Chennai,Laptop,2,27828,Ultrabook,55656
ORD1671,20-01-2023,CUST317,Male,44,Kolkata,Camera,3,22105,DSLR,66315
ORD1672,16-02-2023,CUST526,Male,63,Delhi,Accessories,1,45313,Headphones,45313
ORD1673,21-08-2023,CUST513,Female,25,Hyderabad,Laptop,1,46871,Ultrabook,46871
ORD1674,01-11-2023,CUST213,Female,63,Delhi,Tablet,3,48098,Android Tablet,144294
ORD1675,14-01-2023,CUST244,Male,59,Delhi,Tablet,2,61276,iPad,122552
ORD1676,23-05-2023,CUST637,Female,34,Ahmedabad,Laptop,3,72758,Gaming Laptop,218274
ORD1677,01-01-2023,CUST747,Female,26,Chennai,Mobile,4,41469,Feature Phone,165876
ORD1678,23-02-2023,CUST402,Male,23,Chennai,Laptop,1,37412,Ultrabook,37412
ORD1679,16-09-2023,CUST843,Male,60,Bengaluru,Laptop,4,38874,Ultrabook,155496
ORD1680,24-05-2023,CUST980,Female,42,Delhi,Mobile,3,72802,Smartphone,218406
ORD1681,12-01-2023,CUST687,Female,56,Bengaluru,Mobile,1,63284,Feature Phone,63284
ORD1682,26-11-2023,CUST939,Male,45,Ahmedabad,Accessories,4,50382,Headphones,201528
ORD1683,12-08-2023,CUST444,Male,50,Delhi,Accessories,4,16428,Headphones,65712
ORD1684,29-09-2023,CUST913,Male,54,Bengaluru,Mobile,2,21774,Smartphone,43548
ORD1685,24-12-2023,CUST900,Female,26,Bengaluru,Tablet,1,34916,Android Tablet,34916
ORD1686,05-06-2023,CUST100,Male,35,Kolkata,Tablet,4,61498,Android Tablet,245992
ORD1687,08-01-2023,CUST246,Male,38,Bengaluru,Laptop,4,29547,Ultrabook,118188
ORD1688,02-05-2023,CUST386,Female,19,Chennai,Camera,2,43856,DSLR,87712
ORD1689,14-12-2023,CUST753,Female,60,Bengaluru,Laptop,4,37634,Ultrabook,150536
ORD1690,13-06-2023,CUST152,Female,55,Delhi,Laptop,4,67542,Ultrabook,270168
ORD1691,31-03-2023,CUST403,Female,57,Bengaluru,Camera,4,51810,DSLR,207240
ORD1692,16-05-2023,CUST168,Female,53,Mumbai,Mobile,2,12863,Feature Phone,25726
ORD1693,05-07-2023,CUST460,Male,60,Pune,Tablet,4,45063,iPad,180252
ORD1694,12-11-2023,CUST701,Male,54,Delhi,Laptop,4,31128,Gaming Laptop,124512
ORD1695,27-06-2023,CUST319,Female,32,Mumbai,Camera,1,70172,Mirrorless,70172
ORD1696,28-01-2023,CUST803,Female,45,Ahmedabad,Accessories,1,46746,Cover,46746
ORD1697,08-08-2023,CUST674,Female,35,Delhi,Laptop,2,11661,Gaming Laptop,23322
ORD1698,23-12-2023,CUST684,Female,51,Chennai,Tablet,3,3310,Android Tablet,9930
ORD1699,10-02-2023,CUST260,Female,39,Pune,Mobile,1,60360,Feature Phone,60360
ORD1700,16-08-2023,CUST780,Male,28,Pune,Laptop,2,77699,Ultrabook,155398
ORD1701,11-07-2023,CUST188,Male,30,Chennai,Laptop,4,72188,Ultrabook,288752
ORD1702,25-05-2023,CUST787,Male,21,Pune,Camera,4,66048,Mirrorless,264192
ORD1703,20-07-2023,CUST880,Male,39,Chennai,Accessories,2,62863,Cover,125726
ORD1704,31-07-2023,CUST684,Female,24,Mumbai,Accessories,4,11662,Cover,46648
ORD1705,08-08-2023,CUST856,Male,60,Ahmedabad,Mobile,4,74035,Feature Phone,296140
ORD1706,28-08-2023,CUST688,Female,41,Kolkata,Tablet,3,7719,Android Tablet,23157
ORD1707,15-02-2023,CUST258,Female,21,Delhi,Mobile,4,71364,Feature Phone,285456
ORD1708,04-02-2023,CUST588,Female,45,Chennai,Laptop,1,4121,Gaming Laptop,4121
ORD1709,10-09-2023,CUST423,Male,32,Delhi,Laptop,4,44933,Gaming Laptop,179732
ORD1710,23-03-2023,CUST709,Female,18,Ahmedabad,Accessories,2,77350,Cover,154700
ORD1711,13-09-2023,CUST480,Male,20,Mumbai,Tablet,3,66688,Android Tablet,200064
ORD1712,16-07-2023,CUST201,Male,31,Kolkata,Camera,4,55451,DSLR,221804
ORD1713,30-10-2023,CUST593,Female,55,Ahmedabad,Tablet,2,37058,iPad,74116
ORD1714,10-01-2023,CUST743,Female,18,Mumbai,Laptop,1,16159,Ultrabook,16159
ORD1715,08-11-2023,CUST713,Female,55,Pune,Camera,4,34913,DSLR,139652
ORD1716,13-10-2023,CUST118,Male,55,Delhi,Tablet,3,10935,iPad,32805
ORD1717,30-08-2023,CUST553,Female,38,Hyderabad,Tablet,4,54411,Android Tablet,217644
ORD1718,08-09-2023,CUST581,Male,46,Kolkata,Camera,2,28567,DSLR,57134
ORD1719,31-12-2023,CUST693,Female,22,Pune,Laptop,3,69724,Gaming Laptop,209172
ORD1720,05-01-2023,CUST496,Female,27,Ahmedabad,Tablet,4,73725,Android Tablet,294900
ORD1721,29-04-2023,CUST378,Male,45,Kolkata,Camera,1,1879,Mirrorless,1879
ORD1722,16-10-2023,CUST950,Male,38,Pune,Laptop,3,28124,Gaming Laptop,84372
ORD1723,06-03-2023,CUST464,Male,24,Mumbai,Camera,1,58245,Mirrorless,58245
ORD1724,26-05-2023,CUST430,Male,20,Chennai,Camera,2,52305,DSLR,104610
ORD1725,12-08-2023,CUST740,Male,62,Delhi,Tablet,4,13016,Android Tablet,52064
ORD1726,27-08-2023,CUST443,Male,64,Bengaluru,Laptop,1,79922,Ultrabook,79922
ORD1727,26-06-2023,CUST921,Female,37,Bengaluru,Tablet,2,25343,Android Tablet,50686
ORD1728,24-09-2023,CUST554,Female,36,Mumbai,Mobile,4,6412,Smartphone,25648
ORD1729,07-12-2023,CUST700,Male,52,Ahmedabad,Mobile,2,22014,Feature Phone,44028
ORD1730,09-10-2023,CUST824,Female,21,Delhi,Laptop,1,57532,Ultrabook,57532
ORD1731,04-03-2023,CUST754,Male,22,Ahmedabad,Camera,2,29297,Mirrorless,58594
ORD1732,05-08-2023,CUST164,Female,18,Delhi,Tablet,3,6949,Android Tablet,20847
ORD1733,08-12-2023,CUST175,Female,21,Mumbai,Tablet,4,2225,Android Tablet,8900
ORD1734,11-11-2023,CUST810,Male,29,Delhi,Laptop,2,9804,Ultrabook,19608
ORD1735,10-10-2023,CUST242,Male,44,Chennai,Laptop,1,73558,Ultrabook,73558
ORD1736,26-06-2023,CUST927,Male,59,Ahmedabad,Mobile,4,14163,Smartphone,56652
ORD1737,08-04-2023,CUST704,Female,40,Mumbai,Accessories,3,70820,Cover,212460
ORD1738,15-04-2023,CUST572,Male,42,Chennai,Laptop,4,75508,Ultrabook,302032
ORD1739,09-04-2023,CUST516,Female,38,Delhi,Accessories,3,76091,Charger,228273
ORD1740,07-11-2023,CUST404,Male,41,Mumbai,Laptop,4,13176,Gaming Laptop,52704
ORD1741,06-01-2023,CUST835,Female,42,Delhi,Camera,2,25692,DSLR,51384
ORD1742,16-07-2023,CUST596,Female,62,Ahmedabad,Camera,2,25222,DSLR,50444
ORD1743,17-12-2023,CUST390,Male,63,Mumbai,Mobile,1,7946,Smartphone,7946
ORD1744,13-05-2023,CUST201,Female,49,Delhi,Mobile,3,5225,Feature Phone,15675
ORD1745,24-12-2023,CUST366,Female,49,Ahmedabad,Accessories,1,58132,Headphones,58132
ORD1746,16-09-2023,CUST966,Male,22,Chennai,Laptop,2,67445,Ultrabook,134890
ORD1747,23-01-2023,CUST721,Female,53,Hyderabad,Tablet,3,74241,Android Tablet,222723
ORD1748,22-02-2023,CUST941,Male,63,Chennai,Mobile,1,16865,Smartphone,16865
ORD1749,14-06-2023,CUST876,Male,59,Delhi,Tablet,1,66292,Android Tablet,66292
ORD1750,21-07-2023,CUST102,Male,59,Mumbai,Tablet,1,65357,iPad,65357
ORD1751,24-03-2023,CUST184,Male,56,Bengaluru,Laptop,1,16204,Gaming Laptop,16204
ORD1752,25-05-2023,CUST893,Female,33,Chennai,Accessories,1,51075,Charger,51075
ORD1753,26-03-2023,CUST427,Female,50,Chennai,Laptop,3,30402,Gaming Laptop,91206
ORD1754,19-03-2023,CUST915,Female,38,Ahmedabad,Mobile,1,1695,Feature Phone,1695
ORD1755,01-01-2023,CUST549,Male,26,Pune,Tablet,3,54017,Android Tablet,162051
ORD1756,20-02-2023,CUST553,Female,23,Bengaluru,Laptop,1,34512,Ultrabook,34512
ORD1757,22-06-2023,CUST728,Female,62,Delhi,Laptop,2,11915,Gaming Laptop,23830
ORD1758,24-07-2023,CUST320,Male,52,Hyderabad,Laptop,2,40034,Ultrabook,80068
ORD1759,17-09-2023,CUST253,Male,56,Mumbai,Mobile,1,22186,Feature Phone,22186
ORD1760,15-10-2023,CUST764,Female,39,Pune,Accessories,4,77698,Headphones,310792
ORD1761,03-02-2023,CUST111,Male,58,Delhi,Laptop,2,29243,Gaming Laptop,58486
ORD1762,14-12-2023,CUST232,Male,22,Kolkata,Mobile,3,32661,Smartphone,97983
ORD1763,05-04-2023,CUST403,Male,59,Hyderabad,Tablet,1,61813,Android Tablet,61813
ORD1764,13-03-2023,CUST392,Male,40,Chennai,Camera,3,2902,Mirrorless,8706
ORD1765,08-02-2023,CUST399,Female,34,Kolkata,Mobile,4,63690,Feature Phone,254760
ORD1766,03-06-2023,CUST839,Male,29,Chennai,Camera,1,53051,Mirrorless,53051
ORD1767,07-09-2023,CUST882,Male,40,Chennai,Laptop,2,13775,Ultrabook,27550
ORD1768,11-06-2023,CUST142,Male,33,Kolkata,Laptop,3,28682,Gaming Laptop,86046
ORD1769,28-04-2023,CUST442,Male,20,Hyderabad,Mobile,2,15415,Feature Phone,30830
ORD1770,16-09-2023,CUST425,Male,47,Ahmedabad,Camera,2,1409,DSLR,2818
ORD1771,02-11-2023,CUST913,Male,39,Kolkata,Laptop,1,66408,Ultrabook,66408
ORD1772,25-09-2023,CUST597,Male,26,Delhi,Tablet,3,23120,Android Tablet,69360
ORD1773,23-02-2023,CUST463,Male,46,Pune,Accessories,4,34612,Headphones,138448
ORD1774,24-08-2023,CUST990,Female,64,Pune,Accessories,2,74551,Cover,149102
ORD1775,10-08-2023,CUST526,Male,54,Kolkata,Laptop,1,2931,Gaming Laptop,2931
ORD1776,08-09-2023,CUST120,Female,40,Delhi,Camera,1,62675,DSLR,62675
ORD1777,09-11-2023,CUST506,Male,30,Ahmedabad,Laptop,4,33124,Ultrabook,132496
ORD1778,22-04-2023,CUST718,Male,49,Pune,Camera,1,76621,DSLR,76621
ORD1779,12-09-2023,CUST435,Male,63,Delhi,Tablet,2,61764,iPad,123528
ORD1780,30-10-2023,CUST914,Male,64,Ahmedabad,Camera,1,32458,Mirrorless,32458
ORD1781,26-07-2023,CUST216,Female,40,Delhi,Laptop,3,2195,Gaming Laptop,6585
ORD1782,17-08-2023,CUST223,Male,62,Chennai,Tablet,3,50432,iPad,151296
ORD1783,07-12-2023,CUST498,Male,34,Pune,Mobile,2,44725,Feature Phone,89450
ORD1784,07-03-2023,CUST892,Female,57,Ahmedabad,Accessories,3,1903,Cover,5709
ORD1785,16-03-2023,CUST903,Female,38,Pune,Laptop,4,74891,Gaming Laptop,299564
ORD1786,13-04-2023,CUST814,Male,19,Chennai,Laptop,1,39136,Gaming Laptop,39136
ORD1787,11-07-2023,CUST150,Female,54,Kolkata,Laptop,2,11339,Gaming Laptop,22678
ORD1788,09-09-2023,CUST882,Female,23,Chennai,Tablet,4,66046,iPad,264184
ORD1789,14-08-2023,CUST423,Female,61,Pune,Mobile,1,48329,Feature Phone,48329
ORD1790,21-10-2023,CUST888,Male,35,Pune,Camera,4,9730,Mirrorless,38920
ORD1791,02-11-2023,CUST240,Male,47,Hyderabad,Mobile,2,52477,Feature Phone,104954
ORD1792,08-04-2023,CUST569,Male,39,Ahmedabad,Tablet,2,40732,iPad,81464
ORD1793,04-12-2023,CUST886,Female,50,Kolkata,Laptop,4,26151,Ultrabook,104604
ORD1794,13-10-2023,CUST901,Male,47,Chennai,Accessories,1,40463,Headphones,40463
ORD1795,01-12-2023,CUST433,Female,34,Ahmedabad,Laptop,3,56372,Ultrabook,169116
ORD1796,13-12-2023,CUST992,Male,60,Mumbai,Camera,3,79698,Mirrorless,239094
ORD1797,04-11-2023,CUST472,Male,49,Ahmedabad,Accessories,4,14239,Charger,56956
ORD1798,06-09-2023,CUST663,Female,59,Mumbai,Laptop,2,63794,Gaming Laptop,127588
ORD1799,15-06-2023,CUST593,Male,31,Kolkata,Accessories,1,48856,Charger,48856
ORD1800,01-12-2023,CUST638,Female,27,Chennai,Mobile,1,2289,Feature Phone,2289
ORD1801,30-01-2023,CUST768,Female,64,Chennai,Tablet,2,19920,Android Tablet,39840
ORD1802,04-09-2023,CUST850,Male,53,Delhi,Laptop,3,38106,Ultrabook,114318
ORD1803,16-04-2023,CUST255,Female,51,Pune,Camera,1,39140,DSLR,39140
ORD1804,20-02-2023,CUST390,Male,26,Bengaluru,Mobile,4,44635,Smartphone,178540
ORD1805,22-03-2023,CUST747,Male,59,Hyderabad,Laptop,3,37567,Ultrabook,112701
ORD1806,13-05-2023,CUST243,Female,45,Ahmedabad,Mobile,4,58920,Feature Phone,235680
ORD1807,12-10-2023,CUST205,Male,28,Kolkata,Camera,3,17857,DSLR,53571
ORD1808,18-05-2023,CUST519,Female,31,Bengaluru,Laptop,2,40351,Ultrabook,80702
ORD1809,03-07-2023,CUST769,Male,56,Ahmedabad,Camera,4,38762,Mirrorless,155048
ORD1810,26-11-2023,CUST757,Male,64,Bengaluru,Accessories,4,77353,Cover,309412
ORD1811,30-09-2023,CUST101,Male,36,Kolkata,Camera,2,59143,DSLR,118286
ORD1812,06-12-2023,CUST688,Male,32,Chennai,Accessories,4,22034,Cover,88136
ORD1813,10-03-2023,CUST743,Male,45,Kolkata,Laptop,3,33372,Ultrabook,100116
ORD1814,03-02-2023,CUST189,Female,41,Ahmedabad,Accessories,1,8189,Charger,8189
ORD1815,19-09-2023,CUST444,Female,25,Bengaluru,Laptop,1,69603,Ultrabook,69603
ORD1816,22-02-2023,CUST449,Female,60,Pune,Laptop,2,37912,Ultrabook,75824
ORD1817,24-07-2023,CUST558,Female,26,Hyderabad,Tablet,3,48234,Android Tablet,144702
ORD1818,06-05-2023,CUST362,Female,64,Hyderabad,Laptop,4,70430,Ultrabook,281720
ORD1819,23-08-2023,CUST450,Female,50,Pune,Accessories,4,22728,Cover,90912
ORD1820,12-02-2023,CUST207,Male,50,Pune,Tablet,1,78424,iPad,78424
ORD1821,28-08-2023,CUST685,Male,36,Chennai,Tablet,4,11819,iPad,47276
ORD1822,21-04-2023,CUST138,Female,20,Ahmedabad,Laptop,1,6975,Gaming Laptop,6975
ORD1823,06-09-2023,CUST258,Female,27,Mumbai,Camera,2,15228,Mirrorless,30456
ORD1824,31-05-2023,CUST682,Male,57,Kolkata,Camera,4,30045,DSLR,120180
ORD1825,02-07-2023,CUST411,Male,64,Hyderabad,Tablet,3,62256,Android Tablet,186768
ORD1826,02-12-2023,CUST340,Male,59,Pune,Laptop,4,69275,Ultrabook,277100
ORD1827,05-04-2023,CUST544,Female,18,Kolkata,Camera,1,39199,Mirrorless,39199
ORD1828,08-01-2023,CUST397,Female,46,Hyderabad,Laptop,2,37321,Ultrabook,74642
ORD1829,26-12-2023,CUST135,Female,51,Pune,Laptop,1,31115,Ultrabook,31115
ORD1830,03-07-2023,CUST183,Male,30,Ahmedabad,Tablet,4,14246,Android Tablet,56984
ORD1831,08-10-2023,CUST551,Male,18,Hyderabad,Tablet,1,23245,iPad,23245
ORD1832,14-07-2023,CUST985,Female,51,Chennai,Mobile,1,1745,Feature Phone,1745
ORD1833,18-12-2023,CUST874,Female,46,Mumbai,Camera,2,25353,Mirrorless,50706
ORD1834,14-07-2023,CUST921,Male,64,Mumbai,Camera,3,28132,Mirrorless,84396
ORD1835,04-06-2023,CUST484,Male,30,Pune,Camera,4,13356,Mirrorless,53424
ORD1836,03-04-2023,CUST271,Male,46,Hyderabad,Accessories,2,57393,Cover,114786
ORD1837,09-06-2023,CUST475,Male,56,Chennai,Laptop,3,71141,Ultrabook,213423
ORD1838,02-03-2023,CUST784,Female,41,Delhi,Tablet,1,68549,Android Tablet,68549
ORD1839,02-05-2023,CUST461,Male,43,Kolkata,Camera,3,58682,Mirrorless,176046
ORD1840,20-02-2023,CUST658,Male,34,Kolkata,Mobile,1,3301,Feature Phone,3301
ORD1841,04-10-2023,CUST990,Male,24,Bengaluru,Camera,1,79931,Mirrorless,79931
ORD1842,05-01-2023,CUST240,Female,30,Chennai,Laptop,2,40249,Gaming Laptop,80498
ORD1843,02-04-2023,CUST986,Female,22,Hyderabad,Laptop,1,74257,Ultrabook,74257
ORD1844,19-06-2023,CUST217,Male,43,Ahmedabad,Tablet,2,56154,Android Tablet,112308
ORD1845,13-11-2023,CUST376,Male,20,Ahmedabad,Accessories,3,72074,Headphones,216222
ORD1846,22-01-2023,CUST825,Male,24,Bengaluru,Tablet,3,55881,iPad,167643
ORD1847,22-11-2023,CUST319,Female,56,Pune,Camera,1,59101,DSLR,59101
ORD1848,01-01-2023,CUST125,Female,18,Hyderabad,Mobile,2,15582,Feature Phone,31164
ORD1849,13-05-2023,CUST620,Female,34,Bengaluru,Tablet,1,15148,iPad,15148
ORD1850,21-08-2023,CUST882,Male,60,Mumbai,Accessories,2,864,Headphones,1728
ORD1851,12-01-2023,CUST109,Female,42,Kolkata,Tablet,2,35068,iPad,70136
ORD1852,12-12-2023,CUST477,Male,20,Hyderabad,Laptop,2,71994,Ultrabook,143988
ORD1853,15-02-2023,CUST732,Male,32,Bengaluru,Camera,3,75132,DSLR,225396
ORD1854,03-02-2023,CUST736,Male,46,Mumbai,Camera,2,7936,DSLR,15872
ORD1855,19-03-2023,CUST781,Female,60,Chennai,Camera,3,27254,DSLR,81762
ORD1856,06-08-2023,CUST683,Male,49,Bengaluru,Camera,2,60694,DSLR,121388
ORD1857,28-10-2023,CUST251,Female,43,Pune,Camera,3,25044,DSLR,75132
ORD1858,14-03-2023,CUST819,Female,33,Pune,Camera,4,60680,DSLR,242720
ORD1859,09-10-2023,CUST148,Male,42,Pune,Mobile,3,63795,Feature Phone,191385
ORD1860,06-09-2023,CUST253,Male,45,Hyderabad,Accessories,3,13138,Headphones,39414
ORD1861,16-02-2023,CUST958,Female,26,Ahmedabad,Camera,1,66215,DSLR,66215
ORD1862,01-05-2023,CUST392,Male,18,Ahmedabad,Accessories,2,69909,Charger,139818
ORD1863,02-08-2023,CUST679,Female,46,Kolkata,Camera,4,17657,DSLR,70628
ORD1864,27-08-2023,CUST149,Male,39,Bengaluru,Tablet,1,46065,Android Tablet,46065
ORD1865,25-02-2023,CUST763,Female,33,Chennai,Camera,2,70496,Mirrorless,140992
ORD1866,16-12-2023,CUST630,Female,58,Bengaluru,Laptop,4,66388,Gaming Laptop,265552
ORD1867,17-04-2023,CUST711,Female,61,Kolkata,Mobile,4,56595,Smartphone,226380
ORD1868,15-11-2023,CUST159,Female,58,Mumbai,Tablet,4,65447,iPad,261788
